314000	50	29.56
315000	50	29.56
316000	50	29.62
317000	50	29.62
318000	50	29.62
319000	50	29.69
320000	50	29.69
321000	50	29.69
322000	50	29.75
323000	50	29.69
324000	50	29.75
325000	50	29.75
326000	50	29.75
327000	50	29.81
328000	50	29.81
329000	50	29.87
330000	50	29.87
331000	50	29.87
332000	50	29.87
333000	50	29.87
334000	50	29.94
335000	50	29.94
336000	50	29.94
337000	50	29.94
338000	50	30.00
339000	50	30.00
340000	50	30.00
341000	50	30.06
342000	50	30.06
343000	50	30.06
344000	50	30.12
345000	50	30.12
346000	50	30.19
347000	50	30.19
348000	50	30.19
349000	50	30.19
350000	50	30.19
351000	50	30.19
352000	50	30.25
353000	50	30.25
354000	50	30.25
355000	50	30.25
356000	50	30.25
357000	50	30.31
358000	50	30.31
359000	50	30.31
360000	50	30.31
361000	50	30.31
362000	50	30.31
363000	50	30.31
364000	50	30.31
365000	50	30.37
366000	50	30.44
367000	50	30.44
368000	50	30.50
369000	50	30.44
370000	50	30.50
371000	50	30.50
372000	50	30.50
373000	50	30.50
374000	50	30.56
375000	50	30.56
376000	50	30.56
377000	50	30.56
378000	50	30.56
379000	50	30.56
380000	50	30.62
381000	50	30.62
382000	50	30.62
383000	50	30.69
384000	50	30.69
385000	50	30.69
386000	50	30.69
387000	50	30.75
388000	50	30.75
389000	50	30.75
390000	50	30.75
391000	50	30.75
392000	50	30.75
393000	50	30.81
394000	50	30.81
395000	50	30.81
396000	50	30.81
397000	50	30.87
398000	50	30.87
399000	50	30.87
400000	50	30.87
401000	50	30.87
402000	50	30.87
403000	50	30.94
404000	50	30.94
405000	50	31.00
406000	50	31.00
407000	50	31.00
408000	50	31.00
409000	50	31.00
410000	50	31.06
411000	50	31.06
412000	50	31.06
413000	50	31.06
414000	50	31.06
415000	50	31.06
416000	50	31.12
417000	50	31.12
418000	50	31.12
419000	50	31.19
420000	50	31.12
421000	50	31.19
422000	50	31.19
423000	50	31.19
424000	50	31.25
425000	50	31.31
426000	50	31.31
427000	50	31.25
428000	50	31.31
429000	50	31.37
430000	50	31.31
431000	50	31.37
432000	50	31.37
433000	50	31.37
434000	50	31.37
435000	50	31.44
436000	50	31.44
437000	50	31.44
438000	50	31.50
439000	50	31.50
440000	50	31.50
441000	50	31.56
442000	50	31.56
443000	50	31.56
444000	50	31.56
445000	50	31.62
446000	50	31.62
447000	50	31.62
448000	50	31.69
449000	50	31.62
450000	50	31.69
451000	50	31.69
452000	50	31.69
453000	50	31.75
454000	50	31.69
455000	50	31.75
456000	50	31.69
457000	50	31.75
458000	50	31.75
459000	50	31.75
460000	50	31.81
461000	50	31.81
462000	50	31.81
463000	50	31.81
464000	50	31.81
465000	50	31.81
466000	50	31.87
467000	50	31.87
468000	50	31.87
469000	50	31.94
470000	50	31.94
471000	50	31.94
472000	50	31.94
473000	50	32.00
474000	50	32.00
475000	50	32.00
476000	50	32.06
477000	50	32.00
478000	50	32.06
479000	50	32.00
480000	50	32.06
481000	50	32.06
482000	50	32.13
483000	50	32.06
484000	50	32.13
485000	50	32.13
486000	50	32.13
487000	50	32.13
488000	50	32.19
489000	50	32.19
490000	50	32.19
491000	50	32.19
492000	50	32.25
493000	50	32.25
494000	50	32.25
495000	50	32.25
496000	50	32.31
497000	50	32.31
498000	50	32.31
499000	50	32.38
500000	50	32.38
501000	50	32.38
502000	50	32.38
503000	50	32.38
504000	50	32.38
505000	50	32.38
506000	50	32.44
507000	50	32.44
508000	50	32.44
509000	50	32.50
510000	50	32.50
511000	50	32.50
512000	50	32.50
513000	50	32.50
514000	50	32.56
515000	50	32.56
516000	50	32.56
517000	50	32.56
518000	50	32.63
519000	50	32.63
520000	50	32.63
521000	50	32.63
522000	50	32.63
523000	50	32.69
524000	50	32.69
525000	50	32.63
526000	50	32.69
527000	50	32.75
528000	50	32.69
529000	50	32.75
530000	50	32.75
531000	50	32.69
532000	50	32.75
533000	50	32.75
534000	50	32.75
535000	50	32.75
536000	50	32.81
537000	50	32.81
538000	50	32.81
539000	50	32.88
540000	50	32.81
541000	50	32.88
542000	50	32.88
543000	50	32.88
544000	50	32.88
545000	50	32.88
546000	50	32.88
547000	50	32.94
548000	50	32.94
549000	50	32.94
550000	50	32.88
551000	50	32.94
552000	50	32.88
553000	50	32.94
554000	50	33.00
555000	50	33.00
556000	50	33.00
557000	50	33.00
558000	50	33.00
559000	50	33.00
560000	50	33.00
561000	50	33.00
562000	50	33.00
563000	50	33.00
564000	50	33.06
565000	50	33.06
566000	50	33.06
567000	50	33.00
568000	50	33.06
569000	50	33.06
570000	50	33.13
571000	50	33.06
572000	50	33.13
573000	50	33.13
574000	50	33.13
575000	50	33.13
576000	50	33.13
577000	50	33.13
578000	50	33.13
579000	50	33.13
580000	50	33.13
581000	50	33.13
582000	50	33.19
583000	50	33.19
584000	50	33.19
585000	50	33.25
586000	50	33.19
587000	50	33.19
588000	50	33.19
589000	50	33.25
590000	50	33.25
591000	50	33.25
592000	50	33.25
593000	50	33.25
594000	50	33.25
595000	50	33.25
596000	50	33.25
597000	50	33.25
598000	50	33.25
599000	50	33.31
600000	50	33.31
601000	50	33.31
602000	50	33.31
603000	50	33.38
604000	50	33.31
605000	50	33.31
606000	50	33.38
607000	50	33.38
608000	50	33.38
609000	50	33.38
610000	50	33.38
611000	50	33.38
612000	50	33.38
613000	50	33.38
614000	50	33.38
615000	50	33.38
616000	50	33.44
617000	50	33.38
618000	50	33.44
619000	50	33.44
620000	50	33.44
621000	50	33.44
622000	50	33.44
623000	50	33.44
624000	50	33.44
625000	50	33.44
626000	50	33.44
627000	50	33.44
628000	50	33.50
629000	50	33.50
630000	50	33.50
631000	50	33.50
632000	50	33.50
633000	50	33.50
634000	50	33.50
635000	50	33.50
636000	50	33.50
637000	50	33.56
638000	50	33.56
639000	50	33.56
640000	50	33.56
641000	50	33.50
642000	50	33.56
643000	50	33.63
644000	50	33.56
645000	50	33.56
646000	50	33.63
647000	50	33.63
648000	50	33.63
649000	50	33.63
650000	50	33.63
651000	50	33.63
652000	50	33.63
653000	50	33.69
654000	50	33.63
655000	50	33.63
656000	50	33.69
657000	50	33.69
658000	50	33.63
659000	50	33.69
660000	50	33.63
661000	50	33.63
662000	50	33.69
663000	50	33.69
664000	50	33.69
665000	50	33.69
666000	50	33.63
667000	50	33.63
668000	50	33.69
669000	50	33.69
670000	50	33.69
671000	50	33.69
672000	50	33.69
673000	50	33.69
674000	50	33.69
675000	50	33.75
676000	50	33.69
677000	50	33.69
678000	50	33.69
679000	50	33.75
680000	50	33.69
681000	50	33.69
682000	50	33.75
683000	50	33.75
684000	50	33.75
685000	50	33.75
686000	50	33.75
687000	50	33.75
688000	50	33.75
689000	50	33.75
690000	50	33.75
691000	50	33.75
692000	50	33.75
693000	50	33.81
694000	50	33.75
695000	50	33.81
696000	50	33.81
697000	50	33.81
698000	50	33.81
699000	50	33.81
700000	50	33.75
701000	50	33.81
702000	50	33.81
703000	50	33.81
704000	50	33.81
705000	50	33.81
706000	50	33.81
707000	50	33.81
708000	50	33.81
709000	50	33.81
710000	50	33.81
711000	50	33.81
712000	50	33.81
713000	50	33.88
714000	50	33.81
715000	50	33.88
716000	50	33.88
717000	50	33.81
718000	50	33.81
719000	50	33.88
720000	50	33.88
721000	50	33.88
722000	50	33.88
723000	50	33.88
724000	50	33.94
725000	50	33.88
726000	50	33.94
727000	50	33.94
728000	50	33.94
729000	50	34.00
730000	50	33.94
731000	50	34.00
732000	50	34.00
733000	50	33.94
734000	50	34.00
735000	50	34.00
736000	50	34.00
737000	50	33.94
738000	50	33.94
739000	50	33.94
740000	50	33.94
741000	50	33.94
742000	50	33.94
743000	50	34.00
744000	50	34.00
745000	50	33.94
746000	50	34.00
747000	50	34.00
748000	50	34.00
749000	50	34.00
750000	50	34.00
751000	50	34.00
752000	50	34.00
753000	50	34.06
754000	50	34.06
755000	50	34.06
756000	50	34.00
757000	50	34.06
758000	50	34.06
759000	50	34.06
760000	50	34.06
761000	50	34.13
762000	50	34.06
763000	50	34.06
764000	50	34.06
765000	50	34.13
766000	50	34.13
767000	50	34.13
768000	50	34.13
769000	50	34.13
770000	50	34.13
771000	50	34.13
772000	50	34.19
773000	50	34.13
774000	50	34.13
775000	50	34.19
776000	50	34.19
777000	50	34.19
778000	50	34.19
779000	50	34.19
780000	50	34.19
781000	50	34.19
782000	50	34.19
783000	50	34.19
784000	50	34.19
785000	50	34.19
786000	50	34.13
787000	50	34.13
788000	50	34.13
789000	50	34.19
790000	50	34.13
791000	50	34.19
792000	50	34.19
793000	50	34.19
794000	50	34.19
795000	50	34.19
796000	50	34.19
797000	50	34.19
798000	50	34.19
799000	50	34.19
800000	50	34.13
801000	50	34.19
802000	50	34.19
803000	50	34.13
804000	50	34.19
805000	50	34.19
806000	50	34.19
807000	50	34.19
808000	50	34.19
809000	50	34.25
810000	50	34.19
811000	50	34.19
812000	50	34.25
813000	50	34.25
814000	50	34.25
815000	50	34.25
816000	50	34.25
817000	50	34.31
818000	50	34.25
819000	50	34.25
820000	50	34.25
821000	50	34.25
822000	50	34.25
823000	50	34.25
824000	50	34.19
825000	50	34.19
826000	50	34.25
827000	50	34.25
828000	50	34.25
829000	50	34.25
830000	50	34.31
831000	50	34.25
832000	50	34.31
833000	50	34.31
834000	50	34.31
835000	50	34.38
836000	50	34.38
837000	50	34.38
838000	50	34.38
839000	50	34.38
840000	50	34.38
841000	50	34.38
842000	50	34.44
843000	50	34.44
844000	50	34.44
845000	50	34.50
846000	50	34.50
847000	50	34.50
848000	50	34.50
849000	50	34.50
850000	50	34.56
851000	50	34.56
852000	50	34.56
853000	50	34.56
854000	50	34.56
855000	50	34.56
856000	50	34.63
857000	50	34.56
858000	50	34.63
859000	50	34.63
860000	50	34.56
861000	50	34.63
862000	50	34.56
863000	50	34.63
864000	50	34.63
865000	50	34.63
866000	50	34.63
867000	50	34.63
868000	50	34.63
869000	50	34.63
870000	50	34.69
871000	50	34.69
872000	50	34.69
873000	50	34.63
874000	50	34.69
875000	50	34.63
876000	50	34.69
877000	50	34.69
878000	50	34.69
879000	50	34.69
880000	50	34.69
881000	50	34.69
882000	50	34.69
883000	50	34.75
884000	50	34.75
885000	50	34.75
886000	50	34.75
887000	50	34.75
888000	50	34.75
889000	50	34.75
890000	50	34.81
891000	50	34.81
892000	50	34.75
893000	50	34.81
894000	50	34.81
895000	50	34.81
896000	50	34.88
897000	50	34.81
898000	50	34.81
899000	50	34.88
900000	50	34.88
901000	50	34.88
902000	50	34.88
903000	50	34.88
904000	50	34.88
905000	50	34.88
906000	50	34.88
907000	50	34.88
908000	50	34.94
909000	50	34.94
910000	50	34.94
911000	50	34.94
912000	50	34.94
913000	50	34.94
914000	50	35.00
915000	50	34.94
916000	50	35.00
917000	50	34.94
918000	50	35.00
919000	50	35.00
920000	50	34.94
921000	50	34.94
922000	50	34.94
923000	50	34.94
924000	50	34.94
925000	50	34.94
926000	50	34.94
927000	50	34.94
928000	50	34.94
929000	50	34.94
930000	50	34.88
931000	50	34.94
932000	50	34.94
933000	50	34.94
934000	50	34.88
935000	50	34.94
936000	50	34.94
937000	50	34.94
938000	50	34.94
939000	50	34.94
940000	50	35.00
941000	50	34.94
942000	50	34.94
943000	50	34.94
944000	50	34.94
945000	50	34.94
946000	50	34.94
947000	50	34.94
948000	50	34.94
949000	50	34.94
950000	50	34.94
951000	50	35.00
952000	50	35.00
953000	50	34.94
954000	50	35.00
955000	50	35.00
956000	50	35.00
957000	50	35.00
958000	50	35.06
959000	50	35.00
960000	50	35.00
961000	50	35.00
962000	50	35.00
963000	50	35.00
964000	50	35.00
965000	50	35.00
966000	50	35.06
967000	50	35.06
968000	50	35.00
969000	50	35.00
970000	50	35.00
971000	50	35.00
972000	50	35.06
973000	50	35.00
974000	50	35.00
975000	50	35.00
976000	50	35.00
977000	50	35.06
978000	50	35.06
979000	50	35.06
980000	50	35.06
981000	50	35.06
982000	50	35.06
983000	50	35.13
984000	50	35.13
985000	50	35.13
986000	50	35.13
987000	50	35.13
988000	50	35.13
989000	50	35.19
990000	50	35.13
991000	50	35.13
992000	50	35.19
993000	50	35.19
994000	50	35.19
995000	50	35.19
996000	50	35.19
997000	50	35.19
998000	50	35.25
999000	50	35.25
1000000	50	35.25
1001000	50	35.25
1002000	50	35.25
1003000	50	35.25
1004000	50	35.25
1005000	50	35.25
1006000	50	35.25
1007000	50	35.25
1008000	50	35.25
1009000	50	35.31
1010000	50	35.31
1011000	50	35.25
1012000	50	35.31
1013000	50	35.31
1014000	50	35.31
1015000	50	35.31
1016000	50	35.31
1017000	50	35.31
1018000	50	35.31
1019000	50	35.31
1020000	50	35.31
1021000	50	35.31
1022000	50	35.38
1023000	50	35.38
1024000	50	35.38
1025000	50	35.38
1026000	50	35.38
1027000	50	35.44
1028000	50	35.44
1029000	50	35.44
1030000	50	35.44
1031000	50	35.44
1032000	50	35.44
1033000	50	35.44
1034000	50	35.44
1035000	50	35.44
1036000	50	35.44
1037000	50	35.44
1038000	50	35.44
1039000	50	35.44
1040000	50	35.44
1041000	50	35.44
1042000	50	35.44
1043000	50	35.44
1044000	50	35.44
1045000	50	35.44
1046000	50	35.44
1047000	50	35.44
1048000	50	35.44
1049000	50	35.44
1050000	50	35.50
1051000	50	35.44
1052000	50	35.44
1053000	50	35.50
1054000	50	35.44
1055000	50	35.50
1056000	50	35.50
1057000	50	35.50
1058000	50	35.50
1059000	50	35.50
1060000	50	35.50
1061000	50	35.50
1062000	50	35.56
1063000	50	35.50
1064000	50	35.56
1065000	50	35.50
1066000	50	35.50
1067000	50	35.50
1068000	50	35.50
1069000	50	35.50
1070000	50	35.50
1071000	50	35.50
1072000	50	35.50
1073000	50	35.50
1074000	50	35.50
1075000	50	35.50
1076000	50	35.50
1077000	50	35.50
1078000	50	35.56
1079000	50	35.50
1080000	50	35.56
1081000	50	35.56
1082000	50	35.56
1083000	50	35.56
1084000	50	35.50
1085000	50	35.50
1086000	50	35.50
1087000	50	35.50
1088000	50	35.50
1089000	50	35.50
1090000	50	35.50
1091000	50	35.50
1092000	50	35.50
1093000	50	35.50
1094000	50	35.50
1095000	50	35.50
1096000	50	35.50
1097000	50	35.50
1098000	50	35.50
1099000	50	35.50
1100000	50	35.56
1101000	50	35.56
1102000	50	35.56
1103000	50	35.56
1104000	50	35.56
1105000	50	35.56
1106000	50	35.50
1107000	50	35.56
1108000	50	35.56
1109000	50	35.56
1110000	50	35.56
1111000	50	35.56
1112000	50	35.63
1113000	50	35.56
1114000	50	35.63
1115000	50	35.63
1116000	50	35.63
1117000	50	35.63
1118000	50	35.56
1119000	50	35.63
1120000	50	35.63
1121000	50	35.63
1122000	50	35.69
1123000	50	35.63
1124000	50	35.63
1125000	50	35.63
1126000	50	35.69
1127000	50	35.63
1128000	50	35.69
1129000	50	35.69
1130000	50	35.69
1131000	50	35.69
1132000	50	35.69
1133000	50	35.69
1134000	50	35.69
1135000	50	35.69
1136000	50	35.69
1137000	50	35.69
1138000	50	35.69
1139000	50	35.69
1140000	50	35.69
1141000	50	35.69
1142000	50	35.69
1143000	50	35.63
1144000	50	35.69
1145000	50	35.63
1146000	50	35.69
1147000	50	35.69
1148000	50	35.63
1149000	50	35.63
1150000	50	35.63
1151000	50	35.63
1152000	50	35.63
1153000	50	35.69
1154000	50	35.63
1155000	50	35.69
1156000	50	35.69
1157000	50	35.69
1158000	50	35.69
1159000	50	35.69
1160000	50	35.69
1161000	50	35.75
1162000	50	35.69
1163000	50	35.69
1164000	50	35.75
1165000	50	35.69
1166000	50	35.75
1167000	50	35.75
1168000	50	35.75
1169000	50	35.75
1170000	50	35.81
1171000	50	35.75
1172000	50	35.75
1173000	50	35.75
1174000	50	35.75
1175000	50	35.75
1176000	50	35.75
1177000	50	35.81
1178000	50	35.75
1179000	50	35.81
1180000	50	35.75
1181000	50	35.81
1182000	50	35.81
1183000	50	35.81
1184000	50	35.81
1185000	50	35.81
1186000	50	35.81
1187000	50	35.81
1188000	50	35.81
1189000	50	35.88
1190000	50	35.88
1191000	50	35.88
1192000	50	35.88
1193000	50	35.94
1194000	50	35.88
1195000	50	35.88
1196000	50	35.88
1197000	50	35.81
1198000	50	35.81
1199000	50	35.88
1200000	50	35.88
1201000	50	35.81
1202000	50	35.88
1203000	50	35.81
1204000	50	35.81
1205000	50	35.81
1206000	50	35.88
1207000	50	35.81
1208000	50	35.81
1209000	50	35.81
1210000	50	35.81
1211000	50	35.81
1212000	50	35.81
1213000	50	35.88
1214000	50	35.81
1215000	50	35.81
1216000	50	35.81
1217000	50	35.88
1218000	50	35.81
1219000	50	35.81
1220000	50	35.81
1221000	50	35.81
1222000	50	35.81
1223000	50	35.81
1224000	50	35.81
1225000	50	35.81
1226000	50	35.81
1227000	50	35.81
1228000	50	35.88
1229000	50	35.81
1230000	50	35.81
1231000	50	35.81
1232000	50	35.88
1233000	50	35.81
1234000	50	35.81
1235000	50	35.81
1236000	50	35.88
1237000	50	35.81
1238000	50	35.81
1239000	50	35.81
1240000	50	35.88
1241000	50	35.88
1242000	50	35.88
1243000	50	35.88
1244000	50	35.81
1245000	50	35.81
1246000	50	35.81
1247000	50	35.88
1248000	50	35.81
1249000	50	35.81
1250000	50	35.81
1251000	50	35.81
1252000	50	35.88
1253000	50	35.88
1254000	50	35.88
1255000	50	35.88
1256000	50	35.88
1257000	50	35.88
1258000	50	35.88
1259000	50	35.88
1260000	50	35.88
1261000	50	35.88
1262000	50	35.88
1263000	50	35.94
1264000	50	35.88
1265000	50	35.94
1266000	50	35.88
1267000	50	35.88
1268000	50	35.94
1269000	50	35.94
1270000	50	35.94
1271000	50	35.94
1272000	50	35.94
1273000	50	35.94
1274000	50	35.94
1275000	50	35.88
1276000	50	35.94
1277000	50	35.94
1278000	50	35.94
1279000	50	35.94
1280000	50	35.94
1281000	50	36.00
1282000	50	35.94
1283000	50	35.94
1284000	50	35.94
1285000	50	36.00
1286000	50	36.00
1287000	50	36.00
1288000	50	35.94
1289000	50	36.00
1290000	50	36.00
1291000	50	36.06
1292000	50	36.00
1293000	50	36.00
1294000	50	36.00
1295000	50	36.00
1296000	50	36.00
1297000	50	36.00
1298000	50	36.00
1299000	50	36.00
1300000	50	36.06
1301000	50	36.06
1302000	50	36.06
1303000	50	36.06
1304000	50	36.06
1305000	50	36.06
1306000	50	36.06
1307000	50	36.06
1308000	50	36.06
1309000	50	36.06
1310000	50	36.06
1311000	50	36.13
1312000	50	36.06
1313000	50	36.06
1314000	50	36.06
1315000	50	36.13
1316000	50	36.13
1317000	50	36.13
1318000	50	36.13
1319000	50	36.13
1320000	50	36.13
1321000	50	36.19
1322000	50	36.19
1323000	50	36.19
1324000	50	36.19
1325000	50	36.19
1326000	50	36.19
1327000	50	36.19
1328000	50	36.19
1329000	50	36.19
1330000	50	36.25
1331000	50	36.25
1332000	50	36.19
1333000	50	36.25
1334000	50	36.25
1335000	50	36.19
1336000	50	36.25
1337000	50	36.25
1338000	50	36.25
1339000	50	36.25
1340000	50	36.25
1341000	50	36.31
1342000	50	36.31
1343000	50	36.31
1344000	50	36.31
1345000	50	36.31
1346000	50	36.31
1347000	50	36.38
1348000	50	36.38
1349000	50	36.38
1350000	50	36.38
1351000	50	36.38
1352000	50	36.38
1353000	50	36.38
1354000	50	36.38
1355000	50	36.38
1356000	50	36.38
1357000	50	36.38
1358000	50	36.38
1359000	50	36.38
1360000	50	36.38
1361000	50	36.31
1362000	50	36.38
1363000	50	36.31
1364000	50	36.38
1365000	50	36.38
1366000	50	36.31
1367000	50	36.31
1368000	50	36.38
1369000	50	36.38
1370000	50	36.38
1371000	50	36.31
1372000	50	36.31
1373000	50	36.31
1374000	50	36.31
1375000	50	36.31
1376000	50	36.31
1377000	50	36.31
1378000	50	36.31
1379000	50	36.31
1380000	50	36.31
1381000	50	36.31
1382000	50	36.31
1383000	50	36.31
1384000	50	36.31
1385000	50	36.31
1386000	50	36.31
1387000	50	36.31
1388000	50	36.31
1389000	50	36.31
1390000	50	36.31
1391000	50	36.31
1392000	50	36.31
1393000	50	36.31
1394000	50	36.31
1395000	50	36.31
1396000	50	36.31
1397000	50	36.31
1398000	50	36.31
1399000	50	36.25
1400000	50	36.31
1401000	50	36.31
1402000	50	36.31
1403000	50	36.31
1404000	50	36.31
1405000	50	36.25
1406000	50	36.31
1407000	50	36.31
1408000	50	36.25
1409000	50	36.31
1410000	50	36.25
1411000	50	36.31
1412000	50	36.31
1413000	50	36.25
1414000	50	36.25
1415000	50	36.31
1416000	50	36.31
1417000	50	36.31
1418000	50	36.31
1419000	50	36.31
1420000	50	36.31
1421000	50	36.31
1422000	50	36.31
1423000	50	36.31
1424000	50	36.31
1425000	50	36.38
1426000	50	36.38
1427000	50	36.38
1428000	50	36.38
1429000	50	36.38
1430000	50	36.38
1431000	50	36.38
1432000	50	36.38
1433000	50	36.38
1434000	50	36.38
1435000	50	36.38
1436000	50	36.38
1437000	50	36.38
1438000	50	36.44
1439000	50	36.44
1440000	50	36.44
1441000	50	36.44
1442000	50	36.44
1443000	50	36.44
1444000	50	36.38
1445000	50	36.50
1446000	50	36.44
1447000	50	36.44
1448000	50	36.44
1449000	50	36.44
1450000	50	36.44
1451000	50	36.44
1452000	50	36.50
1453000	50	36.50
1454000	50	36.44
1455000	50	36.50
1456000	50	36.50
1457000	50	36.50
1458000	50	36.50
1459000	50	36.50
1460000	50	36.50
1461000	50	36.50
1462000	50	36.50
1463000	50	36.56
1464000	50	36.56
1465000	50	36.50
1466000	50	36.56
1467000	50	36.56
1468000	50	36.56
1469000	50	36.56
1470000	50	36.56
1471000	50	36.56
1472000	50	36.56
1473000	50	36.56
1474000	50	36.56
1475000	50	36.56
1476000	50	36.63
1477000	50	36.63
1478000	50	36.63
1479000	50	36.56
1480000	50	36.63
1481000	50	36.56
1482000	50	36.63
1483000	50	36.63
1484000	50	36.63
1485000	50	36.63
1486000	50	36.63
1487000	50	36.63
1488000	50	36.63
1489000	50	36.63
1490000	50	36.69
1491000	50	36.63
1492000	50	36.63
1493000	50	36.69
1494000	50	36.69
1495000	50	36.69
1496000	50	36.69
1497000	50	36.69
1498000	50	36.69
1499000	50	36.69
